Timestamp,Current
1739875317.4218292,0.036000000000000004
1739875317.4266732,0.036000000000000004
1739875317.431505,0.036000000000000004
1739875317.436335,0.036000000000000004
1739875317.4411643,0.036000000000000004
1739875317.4459944,0.036000000000000004
1739875317.4508247,0.036000000000000004
1739875317.4556584,0.036000000000000004
1739875317.4604888,0.036000000000000004
1739875317.4653177,0.036000000000000004
1739875317.470146,0.038
1739875317.4749742,0.038
1739875317.4798024,0.036000000000000004
1739875317.4846313,0.036000000000000004
1739875317.48946,0.037
1739875317.4942882,0.037
1739875317.4991162,0.039
1739875317.5039442,0.037
1739875317.5087721,0.037
1739875317.5136006,0.038
1739875317.5184293,0.038
1739875317.523257,0.036000000000000004
1739875317.528086,0.036000000000000004
1739875317.5329144,0.036000000000000004
1739875317.5377436,0.039
1739875317.5425715,0.039
1739875317.5473995,0.036000000000000004
1739875317.5522282,0.036000000000000004
1739875317.5570564,0.036000000000000004
1739875317.5618854,0.036000000000000004
1739875317.5667138,0.036000000000000004
1739875317.5715425,0.036000000000000004
1739875317.5763717,0.036000000000000004
1739875317.5812004,0.036000000000000004
1739875317.586029,0.036000000000000004
1739875317.5908575,0.038
1739875317.5956855,0.038
1739875317.6005132,0.038
1739875317.6053412,0.037
1739875317.6101696,0.037
1739875317.6149974,0.036000000000000004
1739875317.6198263,0.036000000000000004
1739875317.6246548,0.036000000000000004
1739875317.6294835,0.049
1739875317.6343112,0.049
1739875317.6391394,0.06
1739875317.6439672,0.06
1739875317.6487954,0.084
1739875317.6536233,0.111
1739875317.6584513,0.111
1739875317.663279,0.115
1739875317.668107,0.115
1739875317.672936,0.042
1739875317.677764,0.042
1739875317.6825957,0.036000000000000004
1739875317.6874242,0.037
1739875317.6922522,0.037
1739875317.69708,0.039
1739875317.7019076,0.039
1739875317.7067358,0.038
1739875317.7115638,0.038
1739875317.7163913,0.036000000000000004
1739875317.7212203,0.036000000000000004
1739875317.726049,0.036000000000000004
1739875317.730878,0.036000000000000004
1739875317.7357066,0.036000000000000004
1739875317.7405355,0.036000000000000004
1739875317.745364,0.036000000000000004
1739875317.7501924,0.036000000000000004
1739875317.7550209,0.036000000000000004
1739875317.7598495,0.036000000000000004
1739875317.7646782,0.036000000000000004
1739875317.769507,0.036000000000000004
1739875317.774335,0.036000000000000004
1739875317.7791636,0.036000000000000004
1739875317.783992,0.036000000000000004
1739875317.7888212,0.037
1739875317.7936492,0.037
1739875317.7984765,0.038
1739875317.8033047,0.038
1739875317.808133,0.039
1739875317.8129601,0.036000000000000004
1739875317.8177888,0.036000000000000004
1739875317.822617,0.036000000000000004
1739875317.8274455,0.036000000000000004
1739875317.8322737,0.036000000000000004
1739875317.8371015,0.036000000000000004
1739875317.8419302,0.036000000000000004
1739875317.8467584,0.036000000000000004
1739875317.8515866,0.036000000000000004
1739875317.8564146,0.036000000000000004
1739875317.8612432,0.036000000000000004
1739875317.8660717,0.036000000000000004
1739875317.8709002,0.038
1739875317.8757277,0.038
1739875317.8805556,0.036000000000000004
1739875317.8853836,0.036000000000000004
1739875317.890212,0.036000000000000004
1739875317.8950403,0.036000000000000004
1739875317.8998685,0.039
1739875317.904696,0.038
1739875317.9095237,0.038
1739875317.914351,0.036000000000000004
1739875317.9191797,0.036000000000000004
1739875317.924008,0.036000000000000004
1739875317.9288363,0.036000000000000004
1739875317.9336646,0.036000000000000004
1739875317.938493,0.036000000000000004
1739875317.943321,0.036000000000000004
1739875317.9481492,0.058
1739875317.952977,0.058
1739875317.957805,0.064
1739875317.9626322,0.064
1739875317.9674602,0.062
1739875317.9722877,0.111
1739875317.9771152,0.111
1739875317.9819431,0.114
1739875317.9867706,0.114
1739875317.9915984,0.059000000000000004
