Timestamp,Current
1741436807.011771,0.082
1741436807.0166004,0.082
1741436807.0214489,0.088
1741436807.02629,0.084
1741436807.0311267,0.084
1741436807.0359702,0.062
1741436807.0408154,0.062
1741436807.0456522,0.037
1741436807.0504894,0.037
1741436807.0553265,0.036000000000000004
1741436807.0601654,0.036000000000000004
1741436807.065003,0.036000000000000004
1741436807.069841,0.036000000000000004
1741436807.074679,0.036000000000000004
1741436807.0795257,0.036000000000000004
1741436807.08437,0.036000000000000004
1741436807.0892076,0.036000000000000004
1741436807.0940456,0.036000000000000004
1741436807.0988839,0.036000000000000004
1741436807.1037216,0.036000000000000004
1741436807.1085598,0.036000000000000004
1741436807.1133988,0.036000000000000004
1741436807.1182363,0.038
1741436807.123073,0.038
1741436807.12791,0.038
1741436807.1327462,0.038
1741436807.1375833,0.038
1741436807.1424205,0.038
1741436807.1472573,0.038
1741436807.1520944,0.036000000000000004
1741436807.1569328,0.036000000000000004
1741436807.161771,0.036000000000000004
1741436807.1666088,0.036000000000000004
1741436807.1714463,0.036000000000000004
1741436807.176287,0.036000000000000004
1741436807.1811252,0.036000000000000004
1741436807.1859639,0.036000000000000004
1741436807.1908011,0.036000000000000004
1741436807.1956427,0.036000000000000004
1741436807.2004812,0.036000000000000004
1741436807.2053204,0.036000000000000004
1741436807.2101579,0.036000000000000004
1741436807.2149963,0.036000000000000004
1741436807.2198348,0.037
1741436807.224671,0.037
1741436807.229508,0.037
1741436807.2343452,0.037
1741436807.2391822,0.038
1741436807.2440197,0.052000000000000005
1741436807.2488573,0.052000000000000005
1741436807.2536955,0.06
1741436807.2585325,0.06
1741436807.2633703,0.086
1741436807.2682126,0.113
1741436807.2730565,0.113
1741436807.2778943,0.12
1741436807.2827306,0.12
1741436807.2875664,0.069
1741436807.2924016,0.069
1741436807.2972405,0.088
1741436807.3020778,0.105
1741436807.3069146,0.105
1741436807.311751,0.036000000000000004
1741436807.3165934,0.036000000000000004
1741436807.3214335,0.037
1741436807.32627,0.037
1741436807.3311062,0.036000000000000004
1741436807.3359451,0.038
1741436807.340787,0.038
1741436807.3456235,0.039
1741436807.3504596,0.039
1741436807.3552964,0.036000000000000004
1741436807.3601344,0.036000000000000004
1741436807.3649724,0.036000000000000004
1741436807.3698092,0.036000000000000004
1741436807.3746464,0.036000000000000004
1741436807.3794856,0.036000000000000004
1741436807.3843331,0.036000000000000004
1741436807.3891745,0.036000000000000004
1741436807.3940117,0.036000000000000004
1741436807.3988514,0.036000000000000004
1741436807.4036894,0.036000000000000004
1741436807.408528,0.036000000000000004
1741436807.4133658,0.036000000000000004
1741436807.418204,0.036000000000000004
1741436807.4230418,0.036000000000000004
1741436807.427879,0.036000000000000004
1741436807.4327168,0.036000000000000004
1741436807.4375548,0.038
1741436807.442392,0.038
1741436807.4472284,0.038
1741436807.452066,0.036000000000000004
1741436807.456905,0.036000000000000004
1741436807.4617424,0.036000000000000004
1741436807.46658,0.036000000000000004
1741436807.4714177,0.036000000000000004
1741436807.4762554,0.036000000000000004
1741436807.4810932,0.036000000000000004
1741436807.485931,0.035
1741436807.4907668,0.035
1741436807.495604,0.036000000000000004
1741436807.500444,0.036000000000000004
1741436807.5052824,0.037
1741436807.5101187,0.037
1741436807.5149553,0.036000000000000004
1741436807.5197937,0.036000000000000004
1741436807.5246315,0.036000000000000004
1741436807.529469,0.036000000000000004
1741436807.5343068,0.036000000000000004
1741436807.539145,0.038
1741436807.543982,0.039
1741436807.548818,0.039
1741436807.5536544,0.037
1741436807.558492,0.037
1741436807.563329,0.059000000000000004
1741436807.5681667,0.059000000000000004
1741436807.573005,0.064
1741436807.5778422,0.062
1741436807.5826793,0.062
1741436807.5875158,0.112
1741436807.5923526,0.112
1741436807.5971901,0.11800000000000001
1741436807.6020298,0.11800000000000001
1741436807.606869,0.07
1741436807.6117053,0.088
1741436807.6165433,0.088
1741436807.6213808,0.075
1741436807.6262183,0.075
1741436807.6310546,0.057
1741436807.6358914,0.038
1741436807.6407285,0.038
1741436807.6455662,0.039
1741436807.6504023,0.039
1741436807.655239,0.038
1741436807.6600766,0.038
1741436807.6649137,0.036000000000000004
1741436807.669751,0.036000000000000004
1741436807.674589,0.036000000000000004
1741436807.6794274,0.036000000000000004
1741436807.6842656,0.036000000000000004
1741436807.689103,0.036000000000000004
1741436807.6939406,0.036000000000000004
1741436807.698779,0.036000000000000004
1741436807.7036185,0.038
1741436807.7084553,0.038
1741436807.7132924,0.036000000000000004
1741436807.7181304,0.036000000000000004
1741436807.72297,0.036000000000000004
1741436807.7278075,0.036000000000000004
1741436807.7326453,0.036000000000000004
1741436807.7374833,0.038
1741436807.74232,0.038
1741436807.7471566,0.039
1741436807.751974,0.039
1741436807.7568114,0.038
1741436807.7616487,0.036000000000000004
1741436807.7664862,0.036000000000000004
1741436807.7713234,0.036000000000000004
1741436807.7761607,0.036000000000000004
1741436807.7809994,0.036000000000000004
1741436807.785838,0.036000000000000004
1741436807.7906747,0.036000000000000004
1741436807.795513,0.036000000000000004
1741436807.800351,0.036000000000000004
1741436807.8051906,0.036000000000000004
1741436807.810028,0.036000000000000004
1741436807.8148656,0.036000000000000004
1741436807.819704,0.036000000000000004
1741436807.824542,0.036000000000000004
1741436807.829379,0.036000000000000004
1741436807.8342166,0.036000000000000004
1741436807.8390546,0.036000000000000004
1741436807.8438933,0.036000000000000004
1741436807.8487303,0.039
1741436807.853567,0.038
1741436807.8584042,0.038
1741436807.8632412,0.036000000000000004
1741436807.8680792,0.036000000000000004
1741436807.8729174,0.038
1741436807.8777547,0.038
1741436807.882592,0.058
1741436807.8874283,0.078
1741436807.8922648,0.078
1741436807.8971024,0.06
1741436807.9019392,0.06
1741436807.9067771,0.114
1741436807.9116137,0.114
1741436807.916452,0.113
1741436807.9212892,0.081
1741436807.9261262,0.081
1741436807.9309623,0.084
1741436807.9357994,0.084
1741436807.9406366,0.065
1741436807.9454741,0.067
1741436807.95031,0.067
1741436807.9551466,0.039
1741436807.9599836,0.039
1741436807.9648204,0.036000000000000004
1741436807.969658,0.036000000000000004
1741436807.974495,0.036000000000000004
1741436807.9793334,0.036000000000000004
1741436807.9841702,0.036000000000000004
1741436807.9890084,0.036000000000000004
1741436807.9938457,0.036000000000000004
1741436807.9986837,0.036000000000000004
1741436808.0035222,0.036000000000000004
1741436808.008361,0.036000000000000004
1741436808.0131993,0.036000000000000004
1741436808.018038,0.036000000000000004
1741436808.0228758,0.036000000000000004
1741436808.0277138,0.036000000000000004
1741436808.0325515,0.036000000000000004
1741436808.0373929,0.036000000000000004
1741436808.0422313,0.036000000000000004
1741436808.047069,0.039
1741436808.0519054,0.039
1741436808.0567434,0.039
1741436808.061581,0.039
1741436808.0664177,0.036000000000000004
1741436808.071255,0.036000000000000004
1741436808.076093,0.036000000000000004
1741436808.0809312,0.036000000000000004
1741436808.0857692,0.036000000000000004
1741436808.090606,0.036000000000000004
1741436808.0954442,0.036000000000000004
1741436808.1002824,0.036000000000000004
1741436808.1051207,0.038
1741436808.1099586,0.038
1741436808.1147954,0.036000000000000004
1741436808.1196342,0.036000000000000004
1741436808.1244724,0.036000000000000004
1741436808.1293094,0.036000000000000004
1741436808.1341476,0.036000000000000004
1741436808.1389859,0.036000000000000004
1741436808.143824,0.036000000000000004
1741436808.1486611,0.038
1741436808.1534982,0.038
1741436808.1583352,0.038
1741436808.1631722,0.038
1741436808.168008,0.038
1741436808.172845,0.036000000000000004
1741436808.177742,0.036000000000000004
1741436808.1825817,0.036000000000000004
1741436808.1874204,0.036000000000000004
1741436808.1922572,0.036000000000000004
1741436808.1970952,0.038
1741436808.2019322,0.038
1741436808.2067692,0.068
1741436808.2116067,0.068
1741436808.2164447,0.058
1741436808.2212822,0.10200000000000001
1741436808.2261207,0.10200000000000001
1741436808.2309577,0.113
1741436808.235795,0.113
1741436808.240633,0.109
1741436808.2454703,0.109
1741436808.2503064,0.105
1741436808.2551432,0.10300000000000001
1741436808.2599816,0.10300000000000001
1741436808.2648203,0.078
1741436808.2696567,0.078
1741436808.274494,0.084
1741436808.2793307,0.084
1741436808.284168,0.085
