Timestamp,Current
1741196120.2622912,0.245
1741196120.2671454,0.155
1741196120.27199,0.155
1741196120.2768304,0.291
1741196120.2816699,0.23500000000000004
1741196120.28651,0.23500000000000004
1741196120.2913494,0.255
1741196120.2961948,0.255
1741196120.301034,0.257
1741196120.3058717,0.257
1741196120.3107092,0.157
1741196120.315547,0.272
1741196120.3203852,0.272
1741196120.3252227,0.229
1741196120.3300586,0.229
1741196120.334896,0.407
1741196120.3397322,0.35100000000000003
1741196120.3445716,0.35100000000000003
1741196120.3494136,0.14
1741196120.3542511,0.14
1741196120.3590882,0.14
1741196120.3639257,0.14
1741196120.368763,0.268
1741196120.3735995,0.317
1741196120.378436,0.317
1741196120.3832731,0.226
1741196120.3881106,0.226
1741196120.3929474,0.245
1741196120.397784,0.245
1741196120.4026213,0.499
1741196120.4074583,0.462
1741196120.4122956,0.462
1741196120.4171326,0.298
1741196120.4219737,0.298
1741196120.426812,0.23900000000000002
1741196120.4316504,0.223
1741196120.436487,0.223
1741196120.4413235,0.20400000000000001
1741196120.446162,0.20400000000000001
1741196120.4510007,0.203
1741196120.4558375,0.203
1741196120.4606743,0.211
1741196120.4655118,0.198
1741196120.4703493,0.198
1741196120.4751813,0.272
1741196120.4800186,0.272
1741196120.484856,0.20400000000000001
1741196120.4896939,0.20400000000000001
1741196120.4945319,0.20600000000000002
1741196120.4993696,0.231
1741196120.5042074,0.231
1741196120.5090442,0.217
1741196120.5138817,0.217
1741196120.518718,0.245
1741196120.523557,0.226
1741196120.5283945,0.226
1741196120.533231,0.18
1741196120.5380673,0.18
1741196120.5429044,0.194
1741196120.5477414,0.194
1741196120.552578,0.233
1741196120.5574143,0.242
1741196120.5622518,0.242
1741196120.5670896,0.17300000000000001
1741196120.5719283,0.17300000000000001
1741196120.5767658,0.218
1741196120.5816038,0.218
1741196120.5864418,0.202
1741196120.5912788,0.214
1741196120.5961158,0.214
1741196120.6009529,0.181
1741196120.60579,0.181
1741196120.6106267,0.179
1741196120.6154635,0.179
1741196120.6203008,0.179
1741196120.6251395,0.213
1741196120.6299772,0.213
1741196120.634814,0.26
1741196120.6396506,0.26
1741196120.6444876,0.201
1741196120.649325,0.184
1741196120.6541612,0.184
1741196120.6589975,0.187
1741196120.6638348,0.187
1741196120.6686718,0.198
1741196120.6735084,0.198
1741196120.678345,0.17500000000000002
1741196120.6831784,0.17300000000000001
1741196120.6880171,0.17300000000000001
1741196120.692855,0.179
1741196120.6976912,0.179
1741196120.7025282,0.188
1741196120.707366,0.23
1741196120.7122028,0.23
1741196120.717039,0.247
1741196120.721877,0.247
1741196120.7267156,0.177
1741196120.7315533,0.177
1741196120.7363896,0.271
1741196120.7412262,0.23700000000000002
1741196120.7460644,0.23700000000000002
1741196120.7509024,0.131
1741196120.7557387,0.131
1741196120.7605765,0.132
1741196120.765414,0.132
1741196120.770251,0.258
1741196120.7750878,0.178
1741196120.7799246,0.178
1741196120.7847621,0.178
1741196120.7895994,0.178
1741196120.794436,0.342
1741196120.7992728,0.342
1741196120.80411,0.257
1741196120.8089468,0.17500000000000002
1741196120.8137846,0.17500000000000002
1741196120.8186219,0.138
1741196120.8234594,0.138
1741196120.8282986,0.145
1741196120.8331354,0.138
1741196120.8379717,0.138
1741196120.8428085,0.134
1741196120.847646,0.134
1741196120.8524826,0.14400000000000002
1741196120.8573198,0.14400000000000002
1741196120.8621578,0.23600000000000002
1741196120.866996,0.194
1741196120.8718324,0.194
1741196120.8766687,0.366
1741196120.8815053,0.366
1741196120.886342,0.177
1741196120.8911746,0.177
1741196120.896011,0.217
1741196120.900848,0.164
1741196120.9056914,0.164
1741196120.9105341,0.189
1741196120.9153714,0.189
1741196120.9202092,0.129
1741196120.9250464,0.134
1741196120.9298851,0.134
1741196120.934722,0.128
1741196120.9395587,0.128
1741196120.944396,0.17400000000000002
1741196120.949234,0.17400000000000002
1741196120.9540718,0.189
1741196120.9589078,0.14300000000000002
1741196120.9637463,0.14300000000000002
1741196120.9685845,0.141
1741196120.973421,0.141
1741196120.9782567,0.178
1741196120.9830942,0.178
1741196120.9879322,0.157
1741196120.9927688,0.14400000000000002
1741196120.997606,0.14400000000000002
1741196121.0024443,0.13
1741196121.0072818,0.13
1741196121.0121188,0.16
1741196121.016955,0.14300000000000002
1741196121.0217938,0.14300000000000002
1741196121.0266323,0.135
1741196121.031471,0.135
1741196121.036308,0.198
1741196121.0411444,0.198
1741196121.0459805,0.14400000000000002
1741196121.0508199,0.149
1741196121.0556567,0.149
1741196121.0604928,0.153
1741196121.0653296,0.153
1741196121.0701659,0.181
1741196121.0750022,0.181
1741196121.079839,0.128
1741196121.0846758,0.3
1741196121.089513,0.3
1741196121.0943494,0.095
1741196121.099181,0.095
1741196121.1040184,0.135
1741196121.1088555,0.166
1741196121.113692,0.166
1741196121.1185286,0.116
1741196121.1233659,0.116
1741196121.1282032,0.101
1741196121.133041,0.101
1741196121.1378775,0.18
1741196121.1427147,0.136
1741196121.1475518,0.136
1741196121.1523883,0.127
1741196121.1572263,0.127
1741196121.162064,0.097
1741196121.1669002,0.097
1741196121.1717362,0.11800000000000001
1741196121.1765738,0.105
1741196121.1814106,0.105
1741196121.1862476,0.134
1741196121.191085,0.134
1741196121.1959236,0.151
1741196121.2007596,0.167
1741196121.2062144,0.167
1741196121.211627,0.116
1741196121.2164788,0.116
1741196121.2213182,0.111
1741196121.2261555,0.149
1741196121.2309933,0.149
1741196121.2358282,0.097
1741196121.2406623,0.097
1741196121.245496,0.097
1741196121.2503307,0.097
1741196121.2551599,0.106
1741196121.2599964,0.121
1741196121.26483,0.121
1741196121.269664,0.17300000000000001
1741196121.2744997,0.17300000000000001
1741196121.279335,0.17300000000000001
1741196121.2841702,0.17300000000000001
1741196121.2890048,0.10300000000000001
1741196121.29384,0.184
1741196121.2986734,0.184
1741196121.303508,0.139
1741196121.308342,0.139
1741196121.313176,0.155
1741196121.3180094,0.096
1741196121.3228433,0.096
1741196121.3276775,0.121
1741196121.3325112,0.121
1741196121.3373451,0.135
1741196121.3421798,0.135
1741196121.3470173,0.146
1741196121.3518531,0.133
1741196121.356688,0.133
1741196121.3615234,0.135
1741196121.3663585,0.135
1741196121.371194,0.133
1741196121.3760295,0.133
1741196121.380865,0.15
1741196121.385708,0.117
1741196121.3905432,0.117
1741196121.3953786,0.339
1741196121.400214,0.339
1741196121.405049,0.333
1741196121.4098842,0.276
1741196121.4147193,0.276
1741196121.4195545,0.133
1741196121.4243898,0.133
1741196121.4292247,0.164
1741196121.4340603,0.164
1741196121.4388962,0.101
1741196121.4437335,0.098
1741196121.44857,0.098
1741196121.4534068,0.169
1741196121.4582431,0.169
1741196121.463089,0.135
1741196121.4679267,0.135
1741196121.4727633,0.164
1741196121.4775999,0.121
1741196121.4824367,0.121
1741196121.4872735,0.099
1741196121.4921103,0.099
1741196121.4969475,0.108
1741196121.501784,0.137
1741196121.506621,0.137
1741196121.5114574,0.14200000000000002
1741196121.516296,0.14200000000000002
1741196121.5211337,0.098
1741196121.5259702,0.098
1741196121.530807,0.112
1741196121.5356433,0.135
1741196121.5404832,0.135
1741196121.5453207,0.136
1741196121.5501573,0.136
1741196121.5549939,0.146
1741196121.5598316,0.146
1741196121.5646684,0.172
1741196121.5695052,0.116
1741196121.5743423,0.116
1741196121.5791738,0.134
1741196121.5840108,0.134
1741196121.5888474,0.145
1741196121.593684,0.101
1741196121.5985203,0.101
1741196121.6033578,0.097
1741196121.6081946,0.097
1741196121.6130314,0.11800000000000001
1741196121.6178691,0.11800000000000001
1741196121.6227071,0.116
1741196121.6275442,0.14
1741196121.6323807,0.14
1741196121.6372175,0.163
1741196121.642056,0.163
1741196121.6468925,0.272
1741196121.6517293,0.272
1741196121.6565664,0.232
1741196121.661403,0.115
1741196121.6662395,0.115
1741196121.6710763,0.117
1741196121.675919,0.117
1741196121.6807554,0.099
1741196121.6855922,0.099
1741196121.6904287,0.113
1741196121.6952655,0.152
1741196121.7001703,0.152
1741196121.7050092,0.109
1741196121.7098463,0.109
1741196121.7146833,0.147
1741196121.7195203,0.177
1741196121.7243574,0.177
1741196121.7291944,0.16
1741196121.7340312,0.16
1741196121.7388678,0.166
1741196121.7437074,0.166
1741196121.7485445,0.253
1741196121.7533815,0.114
1741196121.7582178,0.114
1741196121.763055,0.11900000000000001
1741196121.7678933,0.11900000000000001
1741196121.772731,0.198
1741196121.7775676,0.198
1741196121.7824051,0.24
1741196121.787242,0.179
1741196121.7920792,0.179
1741196121.7969162,0.184
1741196121.8017528,0.184
1741196121.8065896,0.213
1741196121.8114264,0.407
1741196121.8162637,0.407
1741196121.8211007,0.47400000000000003
1741196121.8259387,0.47400000000000003
1741196121.8307767,0.532
1741196121.8356135,0.532
1741196121.8404503,0.728
1741196121.8452888,0.228
1741196121.8501258,0.228
