Timestamp,Current
1741459121.3910923,0.036000000000000004
1741459121.3959317,0.036000000000000004
1741459121.4007628,0.038
1741459121.405591,0.036000000000000004
1741459121.4104192,0.036000000000000004
1741459121.4152482,0.039
1741459121.4200768,0.039
1741459121.4249046,0.039
1741459121.4297326,0.039
1741459121.4345605,0.038
1741459121.4393878,0.036000000000000004
1741459121.4442167,0.036000000000000004
1741459121.4490452,0.036000000000000004
1741459121.4538736,0.036000000000000004
1741459121.4587016,0.037
1741459121.4635336,0.037
1741459121.4683654,0.036000000000000004
1741459121.4731941,0.036000000000000004
1741459121.4780223,0.036000000000000004
1741459121.4828508,0.059000000000000004
1741459121.487679,0.059000000000000004
1741459121.4925075,0.064
1741459121.4973352,0.067
1741459121.5021625,0.067
1741459121.5069902,0.113
1741459121.5118177,0.113
1741459121.5166452,0.12
1741459121.521473,0.12
1741459121.5263004,0.055
1741459121.5311282,0.039
1741459121.5359616,0.039
1741459121.5407934,0.036000000000000004
1741459121.545626,0.036000000000000004
1741459121.5504544,0.037
1741459121.5552819,0.037
1741459121.5601099,0.037
1741459121.564938,0.036000000000000004
1741459121.5697663,0.036000000000000004
1741459121.5745945,0.036000000000000004
1741459121.5794232,0.036000000000000004
1741459121.584252,0.036000000000000004
1741459121.5890803,0.036000000000000004
1741459121.5939088,0.037
1741459121.598736,0.038
1741459121.6035643,0.038
1741459121.6083918,0.036000000000000004
1741459121.6132205,0.036000000000000004
1741459121.6180487,0.037
1741459121.6228766,0.039
1741459121.6277044,0.039
1741459121.632532,0.039
1741459121.6373596,0.039
1741459121.6421878,0.036000000000000004
1741459121.6470163,0.036000000000000004
1741459121.651845,0.036000000000000004
1741459121.6566784,0.036000000000000004
1741459121.661507,0.036000000000000004
1741459121.6663353,0.036000000000000004
1741459121.6711636,0.036000000000000004
1741459121.675992,0.036000000000000004
1741459121.6808205,0.036000000000000004
1741459121.6856492,0.038
1741459121.6904771,0.036000000000000004
1741459121.695305,0.036000000000000004
1741459121.7001338,0.036000000000000004
1741459121.7049625,0.036000000000000004
1741459121.709791,0.036000000000000004
1741459121.7146196,0.037
1741459121.7194474,0.037
1741459121.7242749,0.039
1741459121.7291028,0.039
1741459121.7339306,0.039
1741459121.738758,0.039
1741459121.7435858,0.037
1741459121.7484133,0.036000000000000004
1741459121.753242,0.036000000000000004
1741459121.7580707,0.036000000000000004
1741459121.7628992,0.036000000000000004
1741459121.7677276,0.036000000000000004
1741459121.7725558,0.036000000000000004
1741459121.7773843,0.036000000000000004
1741459121.7822125,0.036000000000000004
1741459121.787041,0.036000000000000004
1741459121.7918692,0.036000000000000004
1741459121.7966974,0.036000000000000004
1741459121.8015258,0.059000000000000004
1741459121.8063538,0.059000000000000004
1741459121.8111825,0.078
1741459121.8160105,0.06
1741459121.8208385,0.06
1741459121.8256662,0.117
1741459121.830494,0.117
1741459121.835322,0.117
1741459121.8401494,0.068
1741459121.8449774,0.068
