Timestamp,Current
1740506367.180962,0.039
1740506367.1858177,0.037
1740506367.1906633,0.036000000000000004
1740506367.1955018,0.036000000000000004
1740506367.2003407,0.036000000000000004
1740506367.2051787,0.036000000000000004
1740506367.210021,0.036000000000000004
1740506367.2148657,0.036000000000000004
1740506367.2197042,0.036000000000000004
1740506367.224541,0.036000000000000004
1740506367.2293775,0.036000000000000004
1740506367.2342136,0.037
1740506367.2390494,0.037
1740506367.2438855,0.059000000000000004
1740506367.2487233,0.059000000000000004
1740506367.2535627,0.068
1740506367.2583992,0.062
1740506367.2632346,0.062
1740506367.2680702,0.115
1740506367.2729068,0.115
1740506367.2777417,0.117
1740506367.2825768,0.108
1740506367.2874122,0.108
1740506367.2922478,0.041
1740506367.297083,0.041
1740506367.301918,0.037
1740506367.3067524,0.037
1740506367.3115897,0.037
1740506367.3164248,0.036000000000000004
1740506367.3212612,0.036000000000000004
1740506367.326097,0.037
1740506367.3309312,0.037
1740506367.3357668,0.038
1740506367.3406022,0.038
1740506367.3454363,0.037
1740506367.350271,0.038
1740506367.3551056,0.038
1740506367.35994,0.038
1740506367.3647745,0.038
1740506367.3696086,0.038
1740506367.3744438,0.038
1740506367.3792787,0.039
1740506367.384113,0.038
1740506367.3889472,0.038
1740506367.393782,0.036000000000000004
1740506367.3986182,0.036000000000000004
1740506367.4034543,0.037
1740506367.4082882,0.036000000000000004
1740506367.413126,0.036000000000000004
1740506367.4179614,0.037
1740506367.4227962,0.037
1740506367.4276314,0.036000000000000004
1740506367.4324677,0.036000000000000004
1740506367.437304,0.037
1740506367.4421387,0.037
1740506367.4469733,0.037
1740506367.4518082,0.039
1740506367.4566429,0.039
1740506367.4614773,0.037
1740506367.4663122,0.037
1740506367.4711466,0.038
1740506367.4759815,0.039
1740506367.4808161,0.039
1740506367.4856508,0.039
1740506367.4904864,0.039
1740506367.495321,0.036000000000000004
1740506367.500157,0.036000000000000004
1740506367.5049927,0.036000000000000004
1740506367.5098283,0.037
1740506367.5146646,0.037
1740506367.5194993,0.037
1740506367.5243337,0.037
1740506367.5291684,0.037
1740506367.5340033,0.037
1740506367.538838,0.037
1740506367.5436728,0.037
1740506367.5485077,0.037
1740506367.5533428,0.038
1740506367.558177,0.038
1740506367.563012,0.054
1740506367.5678487,0.078
1740506367.5726907,0.078
1740506367.577532,0.061
1740506367.5823693,0.061
1740506367.587205,0.114
1740506367.5920415,0.112
1740506367.5968778,0.112
