Timestamp,AoI
1741708656.867376,0.007135152816772461
1741708657.201452,0.007735013961791992
1741708657.535064,0.007884979248046875
1741708657.868545,0.007929086685180664
1741708658.201851,0.007812976837158203
1741708658.535208,0.007754087448120117
1741708658.868615,0.007748842239379883
1741708659.202346,0.008066177368164062
1741708659.535483,0.007779836654663086
1741708659.869122,0.008002042770385742
1741708660.202426,0.007879018783569336
1741708660.535937,0.007969141006469727
1741708660.869843,0.008461952209472656
1741708661.203791,0.008998870849609375
1741708661.536001,0.007797956466674805
1741708661.866396,0.004734039306640625
1741708662.204253,0.009145021438598633
1741708662.536787,0.00822305679321289
1741708662.866768,0.004761934280395508
1741708663.203266,0.007780790328979492
1741708663.536885,0.007945060729980469
1741708663.869751,0.0073740482330322266
1741708664.205242,0.009399890899658203
1741708664.537396,0.00810694694519043
1741708664.869748,0.0070111751556396484
1741708665.20412,0.007939815521240234
1741708665.537399,0.007781028747558594
1741708665.871074,0.008028030395507812
1741708666.204642,0.008169174194335938
1741708666.538107,0.008206844329833984
1741708666.871025,0.00769805908203125
1741708667.204609,0.007851839065551758
1741708667.540312,0.010107040405273438
1741708667.868649,0.005006074905395508
