Timestamp,AoI
1741708343.077174,0.009176969528198242
1741708344.077856,0.009649038314819336
1741708345.07887,0.010545015335083008
1741708346.075306,0.0067958831787109375
1741708347.075186,0.006578922271728516
1741708348.076377,0.0076138973236083984
1741708349.076515,0.0076198577880859375
1741708350.079036,0.009958982467651367
1741708351.087688,0.018486976623535156
1741708352.076985,0.007620811462402344
1741708353.077685,0.008117198944091797
1741708354.07725,0.0075531005859375
1741708355.079934,0.010050773620605469
1741708356.080804,0.010807037353515625
1741708357.077979,0.007819175720214844
1741708358.077939,0.007561922073364258
1741708359.078035,0.00752711296081543
1741708360.078828,0.008188009262084961
1741708361.078618,0.00779414176940918
1741708362.075557,0.004609107971191406
1741708363.078717,0.007585048675537109
1741708364.07892,0.007637977600097656
1741708365.081101,0.009624004364013672
1741708366.079347,0.007756948471069336
1741708367.079477,0.007712125778198242
1741708368.079616,0.007728099822998047
1741708369.079809,0.0077860355377197266
1741708370.080698,0.008450031280517578
1741708371.079999,0.0076029300689697266
1741708372.080238,0.007647991180419922
1741708373.081165,0.008450984954833984
1741708374.074228,0.0013959407806396484
1741708375.080934,0.007982015609741211
1741708376.082399,0.009240865707397461
1741708377.080883,0.0075991153717041016
1741708378.081426,0.008016824722290039
1741708379.081199,0.007678031921386719
1741708380.081954,0.008332014083862305
1741708381.080563,0.006837129592895508
1741708382.080824,0.006947994232177734
1741708383.08057,0.006551027297973633
1741708384.08171,0.0075800418853759766
1741708385.082174,0.007923126220703125
1741708386.083947,0.009573936462402344
1741708387.084911,0.010425090789794922
1741708388.082288,0.007651090621948242
1741708389.082486,0.007727861404418945
1741708390.082652,0.007776021957397461
1741708391.082847,0.00785207748413086
1741708392.082845,0.007720947265625
1741708393.083182,0.007918119430541992
1741708394.08305,0.00763392448425293
1741708395.083543,0.00800013542175293
1741708396.083519,0.007867097854614258
