Timestamp,AoI
1741895540.195228,0.022145986557006836
1741895541.212199,0.03877592086791992
1741895542.250176,0.07663106918334961
1741895543.202618,0.028937816619873047
1741895544.196478,0.02266383171081543
1741895545.201799,0.02782893180847168
1741895546.202079,0.027637004852294922
1741895547.207861,0.03326892852783203
1741895548.182746,0.008028984069824219
1741895549.182547,0.007700204849243164
1741895550.183973,0.009009122848510742
1741895551.182797,0.007712841033935547
1741895552.182799,0.007592201232910156
1741895553.182883,0.0075531005859375
1741895554.18327,0.00775599479675293
1741895555.183437,0.0078051090240478516
1741895556.185463,0.009716987609863281
1741895557.185893,0.010044097900390625
1741895558.18351,0.0075571537017822266
1741895559.183867,0.007766008377075195
1741895560.188819,0.012572050094604492
1741895561.184069,0.007683992385864258
1741895562.184032,0.0075168609619140625
1741895563.184287,0.007637977600097656
1741895564.18433,0.007556915283203125
1741895565.184508,0.007586002349853516
1741895566.184617,0.007569074630737305
1741895567.184779,0.0076029300689697266
1741895568.185032,0.007745981216430664
1741895569.185897,0.008510112762451172
1741895570.185664,0.008168935775756836
1741895571.185315,0.007653951644897461
1741895572.185313,0.007515907287597656
1741895573.185811,0.007895946502685547
1741895574.185414,0.007380008697509766
1741895575.1857,0.007539033889770508
1741895576.193454,0.015161991119384766
1741895577.186847,0.008419990539550781
1741895578.186391,0.007847070693969727
1741895579.186306,0.0076160430908203125
1741895580.199114,0.019755125045776367
1741895581.196028,0.016527891159057617
1741895582.198963,0.01929497718811035
1741895583.205181,0.025319814682006836
1741895584.197655,0.017653942108154297
1741895585.2035,0.023370027542114258
1741895586.204263,0.02401590347290039
1741895587.200829,0.0204620361328125
1741895588.199345,0.01885509490966797
1741895589.205428,0.024809837341308594
1741895590.190548,0.00980997085571289
1741895591.198427,0.017566919326782227
1741895592.20747,0.026478052139282227
1741895593.233228,0.05211901664733887
1741895594.214797,0.03356790542602539
1741895595.21762,0.03626394271850586
1741895596.1967,0.015228033065795898
1741895597.200632,0.019059181213378906
1741895598.200452,0.018766164779663086
1741895599.229477,0.047673940658569336
1741895600.216522,0.03418397903442383
1741895601.202408,0.01993107795715332
1741895602.184369,0.0017590522766113281
1741895603.191434,0.008696794509887695
1741895604.205575,0.02272796630859375
1741895605.223142,0.04018998146057129
1741895606.216866,0.03377389907836914
1741895607.205221,0.021975040435791016
1741895608.221099,0.03771495819091797
1741895609.207849,0.02433300018310547
1741895610.21374,0.030076026916503906
1741895611.227302,0.04351401329040527
1741895612.201967,0.018047094345092773
