Timestamp,AoI
3059.720911409,0.10218657599989456
3060.631163061,0.012292907999835734
3061.631664393,0.012696846999915579
3062.631873334,0.012809210999876086
3063.631592457,0.012365719999706926
3064.633791442,0.014456091000283777
3065.631846003,0.012355984000350873
3066.634313802,0.014710485000250628
3067.632229083,0.012481041999762965
3068.632132094,0.012279051999939838
3069.632277772,0.012281174000236206
3070.63250606,0.01239966600041953
3071.635467044,0.015215168999930029
3072.632699413,0.0123343529999147
3073.632716422,0.012258086000201729
3074.632827282,0.012217336000048817
3075.633143235,0.01243562399986331
3076.634622303,0.013772824000170658
3077.633159674,0.012199957000120776
3078.6334822,0.012372985999718367
3079.633499946,0.012285791000067547
3080.633624137,0.012268467000012606
3081.635016758,0.013554184999975405
3082.633809868,0.012203261999729875
3083.634015965,0.012302882999847498
3084.634223765,0.012366706000193517
3085.634156545,0.012192974000299728
3086.634628104,0.012518279000232724
3087.63443266,0.012217249000059383
3088.634589865,0.012234979000368185
