Timestamp,AoI
1741896329.679795,0.021809101104736328
1741896329.679871,0.020745038986206055
1741896329.679902,0.01969313621520996
1741896329.679927,0.018642187118530273
1741896329.680003,0.017642974853515625
1741896329.680028,0.016583919525146484
1741896329.680051,0.01553201675415039
1741896329.680073,0.014481067657470703
1741896329.680096,0.01343083381652832
1741896329.680118,0.01237797737121582
1741896329.68014,0.011327981948852539
1741896329.680163,0.010278940200805664
1741896329.680185,0.009229183197021484
1741896329.680207,0.008177995681762695
1741896329.680229,0.007128000259399414
1741896329.680251,0.006072998046875
1741896329.680274,0.005021095275878906
1741896329.701516,0.025188922882080078
1741896329.703849,0.02645111083984375
1741896329.703954,0.02549004554748535
1741896329.703978,0.024448156356811523
1741896329.704404,0.023809194564819336
1741896329.704427,0.022767066955566406
1741896329.704449,0.02172398567199707
1741896329.704472,0.020681142807006836
1741896329.704494,0.0196380615234375
1741896329.704516,0.018594980239868164
1741896329.704538,0.01755213737487793
1741896329.70456,0.016509056091308594
1741896329.704582,0.015466928482055664
1741896329.704604,0.014423847198486328
1741896329.704626,0.013381004333496094
1741896329.704649,0.012338876724243164
1741896329.704671,0.011296987533569336
1741896329.704693,0.010254144668579102
1741896329.704716,0.009212017059326172
1741896329.704738,0.008168935775756836
1741896329.70476,0.007127046585083008
1741896329.704783,0.006084918975830078
1741896329.704805,0.005037784576416016
1741896329.711543,0.010704994201660156
1741896329.711668,0.009764909744262695
1741896329.711692,0.008724212646484375
1741896329.711891,0.007855892181396484
1741896329.711967,0.006866931915283203
1741896329.71199,0.005824089050292969
1741896329.712012,0.004781007766723633
1741896329.718836,0.010539054870605469
1741896329.718859,0.009496927261352539
1741896329.71906,0.008632898330688477
1741896329.719137,0.007580995559692383
1741896329.71916,0.0063250064849853516
1741896329.719183,0.00510096549987793
1741896329.719205,0.003918886184692383
1741896329.727927,0.01156306266784668
1741896329.742875,0.025443077087402344
1741896329.742978,0.024479150772094727
1741896329.743002,0.02343583106994629
1741896329.743152,0.022517919540405273
1741896329.743176,0.02147507667541504
1741896329.743199,0.020431041717529297
1741896329.743221,0.01938605308532715
1741896329.743243,0.018341064453125
1741896329.743266,0.017297029495239258
1741896329.74329,0.016253948211669922
1741896329.747325,0.019222021102905273
