Sending interval between packets: Constant
Destination host IP address: 192.168.1.124
Destination port number: 1234
Number of UDP packets to transmit: 100
Size of each UDP packet: 50 Byte
Value of ToS/DSCP field in IP header: 0
Interval between sending packets: 20 ms

Opening socket
Sockets are open with sender ToS/DSCP set to 0
Starting to send
SeqNr 	 SendTime 	 ServerTime 	 ReceiveTime 	 Client->Server 	 Server->Client 	 RTT (all times in ns)
0;1741813709945386240;1741813709950174976;1741813709951036160;4788736;861184;5649920
1;1741813709965387776;1741813709966744832;1741813709967714816;1357056;969984;2327040
2;1741813709985366272;1741813709986588672;1741813709987540736;1222400;952064;2174464
3;1741813710005364736;1741813710006588160;1741813710007986432;1223424;1398272;2621696
4;1741813710025363968;1741813710026556672;1741813710027520000;1192704;963328;2156032
5;1741813710045363968;1741813710046587648;1741813710047451648;1223680;864000;2087680
6;1741813710065363968;1741813710066744320;1741813710067639552;1380352;895232;2275584
7;1741813710085363712;1741813710086756352;1741813710087747328;1392640;990976;2383616
8;1741813710105367296;1741813710106584064;1741813710107544064;1216768;960000;2176768
9;1741813710125366016;1741813710126922752;1741813710127829248;1556736;906496;2463232
10;1741813710145365760;1741813710146567168;1741813710147569920;1201408;1002752;2204160
11;1741813710165367808;1741813710166582016;1741813710167597824;1214208;1015808;2230016
12;1741813710185369088;1741813710187438080;1741813710188355328;2068992;917248;2986240
13;1741813710205368576;1741813710208144384;1741813710209225728;2775808;1081344;3857152
14;1741813710225367808;1741813710228376064;1741813710229362944;3008256;986880;3995136
15;1741813710245366016;1741813710246807808;1741813710247734272;1441792;926464;2368256
16;1741813710265368832;1741813710266729728;1741813710267628800;1360896;899072;2259968
17;1741813710285366528;1741813710286563072;1741813710287668480;1196544;1105408;2301952
18;1741813710305369344;1741813710306716416;1741813710307655680;1347072;939264;2286336
19;1741813710325367296;1741813710331931136;1741813710335045632;6563840;3114496;9678336
20;1741813710345366016;1741813710346729728;1741813710347671808;1363712;942080;2305792
21;1741813710365368576;1741813710366471680;1741813710367386112;1103104;914432;2017536
22;1741813710385367296;1741813710386504448;1741813710387499520;1137152;995072;2132224
23;1741813710405368832;1741813710406719232;1741813710407668736;1350400;949504;2299904
24;1741813710425370880;1741813710426500352;1741813710427418880;1129472;918528;2048000
25;1741813710445368832;1741813710446833920;1741813710447824896;1465088;990976;2456064
26;1741813710465368320;1741813710466536960;1741813710467520000;1168640;983040;2151680
27;1741813710485369344;1741813710486471680;1741813710487423744;1102336;952064;2054400
28;1741813710505369600;1741813710506512640;1741813710507484416;1143040;971776;2114816
29;1741813710525369600;1741813710526501632;1741813710527433984;1132032;932352;2064384
30;1741813710545371392;1741813710546472192;1741813710547413504;1100800;941312;2042112
31;1741813710565371904;1741813710566824960;1741813710567936256;1453056;1111296;2564352
32;1741813710585372160;1741813710586744576;1741813710587717888;1372416;973312;2345728
33;1741813710605371904;1741813710606497024;1741813710607447808;1125120;950784;2075904
34;1741813710625372416;1741813710626486272;1741813710627452928;1113856;966656;2080512
35;1741813710645370112;1741813710646490880;1741813710647484672;1120768;993792;2114560
36;1741813710665369088;1741813710666548480;1741813710667643904;1179392;1095424;2274816
37;1741813710685369600;1741813710686567424;1741813710687938304;1197824;1370880;2568704
38;1741813710705369344;1741813710706547200;1741813710707536896;1177856;989696;2167552
39;1741813710725371392;1741813710726421248;1741813710727389184;1049856;967936;2017792
40;1741813710745372672;1741813710746650880;1741813710747655168;1278208;1004288;2282496
41;1741813710765371648;1741813710766485760;1741813710767486976;1114112;1001216;2115328
42;1741813710785370880;1741813710786486528;1741813710787540480;1115648;1053952;2169600
43;1741813710805370368;1741813710806864896;1741813710807941376;1494528;1076480;2571008
44;1741813710825371392;1741813710826478336;1741813710827454976;1106944;976640;2083584
45;1741813710845371648;1741813710846746112;1741813710847814144;1374464;1068032;2442496
46;1741813710865373184;1741813710866446336;1741813710867436800;1073152;990464;2063616
47;1741813710885375232;1741813710886382592;1741813710887343872;1007360;961280;1968640
48;1741813710905372160;1741813710906802944;1741813710907810304;1430784;1007360;2438144
49;1741813710925371392;1741813710926471424;1741813710927467264;1100032;995840;2095872
50;1741813710945372160;1741813710947363584;1741813710948384512;1991424;1020928;3012352
51;1741813710965371648;1741813710966438656;1741813710967467520;1067008;1028864;2095872
52;1741813710985373696;1741813710986465792;1741813710987494912;1092096;1029120;2121216
53;1741813711005375488;1741813711006455808;1741813711007559168;1080320;1103360;2183680
54;1741813711025373184;1741813711026372096;1741813711027352320;998912;980224;1979136
55;1741813711045372416;1741813711047919616;1741813711048978432;2547200;1058816;3606016
56;1741813711065375232;1741813711069407744;1741813711070582272;4032512;1174528;5207040
57;1741813711085376000;1741813711086444288;1741813711088261632;1068288;1817344;2885632
58;1741813711105375232;1741813711106485248;1741813711107475456;1110016;990208;2100224
59;1741813711125374976;1741813711126443008;1741813711127448064;1068032;1005056;2073088
60;1741813711145374208;1741813711148227584;1741813711149223680;2853376;996096;3849472
61;1741813711165373952;1741813711167011584;1741813711168051200;1637632;1039616;2677248
62;1741813711185374976;1741813711186523904;1741813711190328064;1148928;3804160;4953088
63;1741813711205374464;1741813711206531328;1741813711207518464;1156864;987136;2144000
64;1741813711225377280;1741813711226427392;1741813711227418112;1050112;990720;2040832
65;1741813711245376768;1741813711246437888;1741813711247447808;1061120;1009920;2071040
66;1741813711265377536;1741813711266749696;1741813711267777024;1372160;1027328;2399488
67;1741813711285379840;1741813711286494208;1741813711287549184;1114368;1054976;2169344
68;1741813711305377536;1741813711306792192;1741813711307771136;1414656;978944;2393600
