Sending interval between packets: Constant
Destination host IP address: 192.168.1.124
Destination port number: 1234
Number of UDP packets to transmit: 5000
Size of each UDP packet: 50 Byte
Value of ToS/DSCP field in IP header: 0
Interval between sending packets: 20 ms

Opening socket
Sockets are open with sender ToS/DSCP set to 0
Starting to send
SeqNr 	 SendTime 	 ServerTime 	 ReceiveTime 	 Client->Server 	 Server->Client 	 RTT (all times in ns)
80;1741812220619811072;1741812220621361408;1741812220622066176;1550336;704768;2255104
81;1741812220639812096;1741812220641272576;1741812220642238976;1460480;966400;2426880
82;1741812220659811584;1741812220661781504;1741812220662569728;1969920;788224;2758144
83;1741812220679812096;1741812220681289728;1741812220682355456;1477632;1065728;2543360
84;1741812220699812608;1741812220703206912;1741812220704229376;3394304;1022464;4416768
85;1741812220719812608;1741812220721301504;1741812220721934848;1488896;633344;2122240
86;1741812220739812608;1741812220741317120;1741812220742084096;1504512;766976;2271488
87;1741812220759813376;1741812220761473280;1741812220762347776;1659904;874496;2534400
88;1741812220779813120;1741812220781368576;1741812220782206976;1555456;838400;2393856
89;1741812220799813632;1741812220801300480;1741812220802141696;1486848;841216;2328064
90;1741812220819813888;1741812220821238272;1741812220821988864;1424384;750592;2174976
91;1741812220839814656;1741812220841346048;1741812220842181632;1531392;835584;2366976
92;1741812220859814912;1741812220861258240;1741812220862166528;1443328;908288;2351616
93;1741812220879815168;1741812220881336320;1741812220882192896;1521152;856576;2377728
94;1741812220899815680;1741812220901443840;1741812220902150144;1628160;706304;2334464
95;1741812220919815936;1741812220921444352;1741812220922149632;1628416;705280;2333696
96;1741812220939815680;1741812220941207296;1741812220941958656;1391616;751360;2142976
97;1741812220959816192;1741812220961147392;1741812220961928960;1331200;781568;2112768
98;1741812220979816448;1741812220981725440;1741812220983485440;1908992;1760000;3668992
99;1741812220999816960;1741812221001458944;1741812221002842112;1641984;1383168;3025152
100;1741812221019817216;1741812221022871552;1741812221023716352;3054336;844800;3899136
101;1741812221039817216;1741812221041439744;1741812221042622720;1622528;1182976;2805504
102;1741812221059817216;1741812221061131264;1741812221062111488;1314048;980224;2294272
103;1741812221079817728;1741812221081222144;1741812221082253824;1404416;1031680;2436096
104;1741812221099817728;1741812221101111552;1741812221101905664;1293824;794112;2087936
105;1741812221119818496;1741812221121194496;1741812221122287104;1376000;1092608;2468608
106;1741812221139819008;1741812221141064192;1741812221144874496;1245184;3810304;5055488
107;1741812221159819264;1741812221161085696;1741812221161873664;1266432;787968;2054400
108;1741812221179819520;1741812221181243392;1741812221182035968;1423872;792576;2216448
109;1741812221199819776;1741812221201361664;1741812221202409216;1541888;1047552;2589440
110;1741812221219820032;1741812221221217792;1741812221222264832;1397760;1047040;2444800
111;1741812221239821056;1741812221241106432;1741812221241938688;1285376;832256;2117632
112;1741812221259821056;1741812221261586688;1741812221262676992;1765632;1090304;2855936
113;1741812221279821312;1741812221281954816;1741812221282849280;2133504;894464;3027968
114;1741812221299821824;1741812221301112832;1741812221301945344;1291008;832512;2123520
115;1741812221319822080;1741812221321386240;1741812221322395392;1564160;1009152;2573312
116;1741812221339822080;1741812221341300736;1741812221342384896;1478656;1084160;2562816
117;1741812221359822592;1741812221361071104;1741812221361933056;1248512;861952;2110464
118;1741812221379822848;1741812221381338880;1741812221382269440;1516032;930560;2446592
119;1741812221399823104;1741812221401178368;1741812221402279936;1355264;1101568;2456832
120;1741812221419823104;1741812221422726144;1741812221423615488;2903040;889344;3792384
121;1741812221439823360;1741812221441700352;1741812221442732544;1876992;1032192;2909184
122;1741812221459823616;1741812221461263104;1741812221462471168;1439488;1208064;2647552
123;1741812221479824128;1741812221481044736;1741812221481919744;1220608;875008;2095616
124;1741812221499824640;1741812221501488128;1741812221502542080;1663488;1053952;2717440
125;1741812221519824640;1741812221522607872;1741812221524726528;2783232;2118656;4901888
126;1741812221539824896;1741812221541446912;1741812221542430720;1622016;983808;2605824
127;1741812221559824896;1741812221562066688;1741812221564186624;2241792;2119936;4361728
128;1741812221579825408;1741812221581039104;1741812221581956352;1213696;917248;2130944
129;1741812221599825664;1741812221601146624;1741812221602064384;1320960;917760;2238720
130;1741812221619825920;1741812221621010688;1741812221621952768;1184768;942080;2126848
131;1741812221639826176;1741812221641513728;1741812221642593024;1687552;1079296;2766848
132;1741812221659826432;1741812221660932864;1741812221661881344;1106432;948480;2054912
133;1741812221679826432;1741812221681189376;1741812221682509568;1362944;1320192;2683136
134;1741812221699826944;1741812221700974848;1741812221701901824;1147904;926976;2074880
135;1741812221719827200;1741812221720979712;1741812221721913344;1152512;933632;2086144
136;1741812221739827968;1741812221740993536;1741812221741911808;1165568;918272;2083840
137;1741812221759826944;1741812221762096896;1741812221763305216;2269952;1208320;3478272
138;1741812221779827200;1741812221781032192;1741812221782005248;1204992;973056;2178048
139;1741812221799827712;1741812221801165824;1741812221802120960;1338112;955136;2293248
140;1741812221819827712;1741812221820973824;1741812221821927424;1146112;953600;2099712
141;1741812221839827968;1741812221840940544;1741812221841885952;1112576;945408;2057984
142;1741812221859828736;1741812221860923392;1741812221862034176;1094656;1110784;2205440
143;1741812221879828736;1741812221885225472;1741812221887431680;5396736;2206208;7602944
144;1741812221899828736;1741812221900940800;1741812221902474496;1112064;1533696;2645760
145;1741812221919828736;1741812221921040640;1741812221922030080;1211904;989440;2201344
146;1741812221939828992;1741812221941500928;1741812221942638336;1671936;1137408;2809344
147;1741812221959829504;1741812221960933632;1741812221962039808;1104128;1106176;2210304
148;1741812221979830016;1741812221980948480;1741812221981918464;1118464;969984;2088448
149;1741812221999830272;1741812222006134016;1741812222008040192;6303744;1906176;8209920
150;1741812222019830528;1741812222020948992;1741812222021959680;1118464;1010688;2129152
151;1741812222039831040;1741812222041032704;1741812222042031616;1201664;998912;2200576
152;1741812222059831552;1741812222061655552;1741812222063138816;1824000;1483264;3307264
153;1741812222079831808;1741812222081094656;1741812222082113280;1262848;1018624;2281472
154;1741812222099832064;1741812222100898048;1741812222101896960;1065984;998912;2064896
155;1741812222119832576;1741812222121937920;1741812222123049216;2105344;1111296;3216640
156;1741812222139832576;1741812222141007360;1741812222142005760;1174784;998400;2173184
157;1741812222159832576;1741812222161060352;1741812222162221312;1227776;1160960;2388736
158;1741812222179832832;1741812222180877056;1741812222181908992;1044224;1031936;2076160
159;1741812222199833088;1741812222201453568;1741812222202856704;1620480;1403136;3023616
160;1741812222219834112;1741812222220969216;1741812222221978880;1135104;1009664;2144768
161;1741812222239833856;1741812222240918016;1741812222241905664;1084160;987648;2071808
162;1741812222259834368;1741812222261126912;1741812222262557696;1292544;1430784;2723328
163;1741812222279834112;1741812222280920832;1741812222281929216;1086720;1008384;2095104
164;1741812222299834624;1741812222300945920;1741812222302006272;1111296;1060352;2171648
165;1741812222319834368;1741812222320919808;1741812222322042624;1085440;1122816;2208256
166;1741812222339834368;1741812222343202304;1741812222344281344;3367936;1079040;4446976
167;1741812222359834880;1741812222360943104;1741812222361934592;1108224;991488;2099712
168;1741812222379834880;1741812222381021952;1741812222382036992;1187072;1015040;2202112
169;1741812222399835392;1741812222401048576;1741812222402063616;1213184;1015040;2228224
170;1741812222419835392;1741812222420956416;1741812222422027008;1121024;1070592;2191616
171;1741812222439835648;1741812222440918784;1741812222443944192;1083136;3025408;4108544
172;1741812222459835648;1741812222460916736;1741812222461927680;1081088;1010944;2092032
173;1741812222479835648;1741812222480945408;1741812222481999872;1109760;1054464;2164224
174;1741812222499836416;1741812222500997120;1741812222502231296;1160704;1234176;2394880
175;1741812222519836416;1741812222520951040;1741812222521967616;1114624;1016576;2131200
176;1741812222539836672;1741812222540954624;1741812222541946112;1117952;991488;2109440
177;1741812222559836928;1741812222561440000;1741812222562628352;1603072;1188352;2791424
178;1741812222579837440;1741812222580923904;1741812222581927936;1086464;1004032;2090496
179;1741812222599837696;1741812222601088512;1741812222602360064;1250816;1271552;2522368
180;1741812222619837952;1741812222621630464;1741812222623090432;1792512;1459968;3252480
181;1741812222639838208;1741812222640940800;1741812222642004992;1102592;1064192;2166784
182;1741812222659838720;1741812222661565184;1741812222663188736;1726464;1623552;3350016
183;1741812222679838976;1741812222680898048;1741812222681901312;1059072;1003264;2062336
184;1741812222699840000;1741812222700957184;1741812222702243072;1117184;1285888;2403072
185;1741812222719839488;1741812222720972032;1741812222721976064;1132544;1004032;2136576
186;1741812222739840000;1741812222742824960;1741812222743874304;2984960;1049344;4034304
187;1741812222759840512;1741812222760996352;1741812222762123776;1155840;1127424;2283264
188;1741812222779840768;1741812222780910336;1741812222781961216;1069568;1050880;2120448
189;1741812222799840768;1741812222801055232;1741812222802141696;1214464;1086464;2300928
190;1741812222819841280;1741812222821573888;1741812222822668288;1732608;1094400;2827008
191;1741812222839841280;1741812222840980224;1741812222841979904;1138944;999680;2138624
192;1741812222859843840;1741812222861250816;1741812222865670656;1406976;4419840;5826816
193;1741812222879842304;1741812222880866560;1741812222881888768;1024256;1022208;2046464
194;1741812222899842304;1741812222900927232;1741812222901943040;1084928;1015808;2100736
195;1741812222919842816;1741812222920964096;1741812222921970432;1121280;1006336;2127616
196;1741812222939843328;1741812222940926464;1741812222941943296;1083136;1016832;2099968
197;1741812222959843328;1741812222961116160;1741812222962223360;1272832;1107200;2380032
198;1741812222979843584;1741812222981115904;1741812222982133248;1272320;1017344;2289664
199;1741812222999843584;1741812223000925184;1741812223001971968;1081600;1046784;2128384
200;1741812223019843840;1741812223020919552;1741812223022006016;1075712;1086464;2162176
201;1741812223039844096;1741812223040989184;1741812223042006784;1145088;1017600;2162688
202;1741812223059844608;1741812223061723136;1741812223063471104;1878528;1747968;3626496
203;1741812223079844352;1741812223080881408;1741812223081899264;1037056;1017856;2054912
204;1741812223099844608;1741812223100942080;1741812223102044416;1097472;1102336;2199808
205;1741812223119845120;1741812223121034496;1741812223122043648;1189376;1009152;2198528
206;1741812223139845632;1741812223140942848;1741812223142001408;1097216;1058560;2155776
207;1741812223159845632;1741812223162835456;1741812223164027136;2989824;1191680;4181504
208;1741812223179846400;1741812223180898048;1741812223181925632;1051648;1027584;2079232
209;1741812223199845888;1741812223200901888;1741812223201899520;1056000;997632;2053632
210;1741812223219846400;1741812223221000704;1741812223221998848;1154304;998144;2152448
211;1741812223239847168;1741812223240936704;1741812223241981696;1089536;1044992;2134528
212;1741812223259847424;1741812223260918528;1741812223265331456;1071104;4412928;5484032
213;1741812223279847424;1741812223280918784;1741812223281914368;1071360;995584;2066944
214;1741812223299847424;1741812223300944896;1741812223301926656;1097472;981760;2079232
215;1741812223319847424;1741812223321364992;1741812223323124736;1517568;1759744;3277312
216;1741812223339847680;1741812223340927232;1741812223341936384;1079552;1009152;2088704
217;1741812223359847936;1741812223361397760;1741812223362603264;1549824;1205504;2755328
218;1741812223379848448;1741812223380929024;1741812223381956096;1080576;1027072;2107648
219;1741812223399848704;1741812223400963328;1741812223401983488;1114624;1020160;2134784
220;1741812223419849472;1741812223421262080;1741812223422524160;1412608;1262080;2674688
221;1741812223439849728;1741812223441064192;1741812223442109440;1214464;1045248;2259712
222;1741812223459849728;1741812223461069312;1741812223462171904;1219584;1102592;2322176
223;1741812223479850240;1741812223480958720;1741812223481967616;1108480;1008896;2117376
224;1741812223499850752;1741812223500956928;1741812223501999360;1106176;1042432;2148608
225;1741812223519850752;1741812223521497600;1741812223522901248;1646848;1403648;3050496
226;1741812223539851264;1741812223541107968;1741812223542145280;1256704;1037312;2294016
227;1741812223559851520;1741812223560962560;1741812223561956608;1111040;994048;2105088
228;1741812223579851776;1741812223580956416;1741812223581956608;1104640;1000192;2104832
229;1741812223599852032;1741812223603744000;1741812223605172736;3891968;1428736;5320704
230;1741812223619852288;1741812223620920576;1741812223621956096;1068288;1035520;2103808
231;1741812223639852032;1741812223640911616;1741812223641893632;1059584;982016;2041600
232;1741812223659852800;1741812223660984576;1741812223661974272;1131776;989696;2121472
233;1741812223679852288;1741812223680974336;1741812223681974528;1122048;1000192;2122240
234;1741812223699852544;1741812223700921088;1741812223701914368;1068544;993280;2061824
235;1741812223719853312;1741812223720939264;1741812223725683968;1085952;4744704;5830656
236;1741812223739853312;1741812223741186304;1741812223742497536;1332992;1311232;2644224
237;1741812223759853312;1741812223761005568;1741812223762026496;1152256;1020928;2173184
238;1741812223779853824;1741812223780952576;1741812223781972480;1098752;1019904;2118656
239;1741812223799854336;1741812223800980480;1741812223802018048;1126144;1037568;2163712
240;1741812223819854592;1741812223820968960;1741812223822009344;1114368;1040384;2154752
241;1741812223839855104;1741812223841722880;1741812223843636224;1867776;1913344;3781120
242;1741812223859860736;1741812223860978432;1741812223862478848;1117696;1500416;2618112
243;1741812223879856128;1741812223880918016;1741812223881936128;1061888;1018112;2080000
244;1741812223899856128;1741812223901005056;1741812223902008320;1148928;1003264;2152192
245;1741812223919856384;1741812223921015808;1741812223922361344;1159424;1345536;2504960
246;1741812223939856640;1741812223940960768;1741812223942498048;1104128;1537280;2641408
247;1741812223959856384;1741812223961078272;1741812223962080512;1221888;1002240;2224128
248;1741812223979856896;1741812223981298176;1741812223982602496;1441280;1304320;2745600
249;1741812223999856896;1741812224001140992;1741812224002225408;1284096;1084416;2368512
250;1741812224019857664;1741812224021310720;1741812224022756096;1453056;1445376;2898432
251;1741812224039858432;1741812224040911360;1741812224041897728;1052928;986368;2039296
252;1741812224059858176;1741812224060945664;1741812224062741760;1087488;1796096;2883584
253;1741812224079857920;1741812224082485248;1741812224083540480;2627328;1055232;3682560
254;1741812224099858688;1741812224101038592;1741812224102090240;1179904;1051648;2231552
255;1741812224119858432;1741812224121043968;1741812224122072832;1185536;1028864;2214400
256;1741812224139859456;1741812224141023744;1741812224142044160;1164288;1020416;2184704
257;1741812224159858944;1741812224160918272;1741812224161901312;1059328;983040;2042368
258;1741812224179858688;1741812224180882176;1741812224181865216;1023488;983040;2006528
259;1741812224199859200;1741812224201170944;1741812224202288384;1311744;1117440;2429184
260;1741812224219859968;1741812224222060288;1741812224224938496;2200320;2878208;5078528
261;1741812224239859968;1741812224241208576;1741812224242581504;1348608;1372928;2721536
262;1741812224259860224;1741812224263847424;1741812224264989440;3987200;1142016;5129216
263;1741812224279860736;1741812224282288384;1741812224283851520;2427648;1563136;3990784
264;1741812224299860736;1741812224301070336;1741812224302090496;1209600;1020160;2229760
265;1741812224319861248;1741812224320952832;1741812224321991424;1091584;1038592;2130176
266;1741812224339861248;1741812224341133568;1741812224343223552;1272320;2089984;3362304
267;1741812224359861504;1741812224361838080;1741812224362849024;1976576;1010944;2987520
268;1741812224379862016;1741812224380974848;1741812224382002688;1112832;1027840;2140672
269;1741812224399862272;1741812224401037824;1741812224402046720;1175552;1008896;2184448
270;1741812224419862528;1741812224421028608;1741812224422108672;1166080;1080064;2246144
271;1741812224439862784;1741812224440974080;1741812224441956352;1111296;982272;2093568
272;1741812224459862784;1741812224467802112;1741812224468861696;7939328;1059584;8998912
273;1741812224479863296;1741812224481064704;1741812224482075648;1201408;1010944;2212352
274;1741812224499863552;1741812224500910848;1741812224501924096;1047296;1013248;2060544
275;1741812224519864064;1741812224521016320;1741812224522057728;1152256;1041408;2193664
276;1741812224539864320;1741812224540969472;1741812224541957888;1105152;988416;2093568
277;1741812224559864320;1741812224561028352;1741812224562588160;1164032;1559808;2723840
278;1741812224579865088;1741812224581135872;1741812224585024768;1270784;3888896;5159680
279;1741812224599865088;1741812224601011968;1741812224602071296;1146880;1059328;2206208
280;1741812224619865600;1741812224621044736;1741812224622075136;1179136;1030400;2209536
281;1741812224639865856;1741812224640989696;1741812224642021632;1123840;1031936;2155776
282;1741812224659866112;1741812224661071872;1741812224662255616;1205760;1183744;2389504
283;1741812224679866368;1741812224680926976;1741812224681921792;1060608;994816;2055424
284;1741812224699867136;1741812224701524224;1741812224703770112;1657088;2245888;3902976
285;1741812224719867392;1741812224721174528;1741812224722253568;1307136;1079040;2386176
286;1741812224739868160;1741812224740976128;1741812224742278400;1107968;1302272;2410240
287;1741812224759867904;1741812224761007872;1741812224763686656;1139968;2678784;3818752
288;1741812224779868672;1741812224780896768;1741812224782120192;1028096;1223424;2251520
289;1741812224799869696;1741812224800951040;1741812224801951232;1081344;1000192;2081536
290;1741812224819868928;1741812224820920064;1741812224821940480;1051136;1020416;2071552
291;1741812224839869184;1741812224841010944;1741812224842010112;1141760;999168;2140928
292;1741812224859869184;1741812224860949760;1741812224861955840;1080576;1006080;2086656
293;1741812224879869696;1741812224880931072;1741812224881927936;1061376;996864;2058240
294;1741812224899869696;1741812224903336960;1741812224904329728;3467264;992768;4460032
295;1741812224919870208;1741812224921361408;1741812224922354688;1491200;993280;2484480
296;1741812224939870208;1741812224941030400;1741812224942035968;1160192;1005568;2165760
297;1741812224959870464;1741812224961085952;1741812224962271488;1215488;1185536;2401024
298;1741812224979870976;1741812224980941056;1741812224981937664;1070080;996608;2066688
299;1741812224999870976;1741812225000941056;1741812225003935744;1070080;2994688;4064768
300;1741812225019871488;1741812225021110528;1741812225022194688;1239040;1084160;2323200
301;1741812225039871488;1741812225040980224;1741812225041965568;1108736;985344;2094080
302;1741812225059872256;1741812225061220864;1741812225062575616;1348608;1354752;2703360
303;1741812225079872256;1741812225081159168;1741812225082155264;1286912;996096;2283008
304;1741812225099873280;1741812225101004032;1741812225102001408;1130752;997376;2128128
305;1741812225119872768;1741812225121127168;1741812225122127616;1254400;1000448;2254848
306;1741812225139872768;1741812225141051392;1741812225142074368;1178624;1022976;2201600
307;1741812225159873280;1741812225161050624;1741812225162038528;1177344;987904;2165248
308;1741812225179874560;1741812225183652352;1741812225185114112;3777792;1461760;5239552
309;1741812225199874048;1741812225201035008;1741812225202618112;1160960;1583104;2744064
310;1741812225219874304;1741812225220996352;1741812225222011648;1122048;1015296;2137344
311;1741812225239874304;1741812225240961536;1741812225241936896;1087232;975360;2062592
312;1741812225259874560;1741812225261278208;1741812225263083776;1403648;1805568;3209216
313;1741812225279874816;1741812225281044224;1741812225283178496;1169408;2134272;3303680
314;1741812225299875072;1741812225301214464;1741812225302618368;1339392;1403904;2743296
315;1741812225319875328;1741812225323158016;1741812225324269056;3282688;1111040;4393728
316;1741812225339875584;1741812225341083648;1741812225342064896;1208064;981248;2189312
317;1741812225359875840;1741812225360916480;1741812225361916928;1040640;1000448;2041088
318;1741812225379876096;1741812225380993280;1741812225381993472;1117184;1000192;2117376
319;1741812225399876096;1741812225401051904;1741812225402046976;1175808;995072;2170880
320;1741812225419876352;1741812225421120512;1741812225422290432;1244160;1169920;2414080
321;1741812225439876608;1741812225441113344;1741812225448846592;1236736;7733248;8969984
322;1741812225459876608;1741812225461257216;1741812225462675200;1380608;1417984;2798592
323;1741812225479877120;1741812225481101056;1741812225482105856;1223936;1004800;2228736
324;1741812225499876864;1741812225500912384;1741812225501941760;1035520;1029376;2064896
325;1741812225519877120;1741812225520942592;1741812225521978368;1065472;1035776;2101248
326;1741812225539877376;1741812225540950272;1741812225542270208;1072896;1319936;2392832
327;1741812225559877376;1741812225561257216;1741812225562570240;1379840;1313024;2692864
328;1741812225579878144;1741812225580933376;1741812225582004992;1055232;1071616;2126848
329;1741812225599878400;1741812225601056256;1741812225602311936;1177856;1255680;2433536
330;1741812225619878656;1741812225621056512;1741812225622193920;1177856;1137408;2315264
331;1741812225639878656;1741812225640907776;1741812225641914368;1029120;1006592;2035712
332;1741812225659878400;1741812225660922112;1741812225662068480;1043712;1146368;2190080
333;1741812225679878912;1741812225681002752;1741812225682004480;1123840;1001728;2125568
334;1741812225699879424;1741812225701161472;1741812225702168320;1282048;1006848;2288896
335;1741812225719879936;1741812225721758720;1741812225722937600;1878784;1178880;3057664
336;1741812225739880960;1741812225741003520;1741812225742015488;1122560;1011968;2134528
337;1741812225759880960;1741812225760920576;1741812225761977856;1039616;1057280;2096896
338;1741812225779880704;1741812225780926464;1741812225781947392;1045760;1020928;2066688
339;1741812225799880960;1741812225801004544;1741812225801997824;1123584;993280;2116864
340;1741812225819880448;1741812225820984832;1741812225824114944;1104384;3130112;4234496
341;1741812225839880960;1741812225841041920;1741812225842141696;1160960;1099776;2260736
342;1741812225859880960;1741812225860952576;1741812225861926912;1071616;974336;2045952
343;1741812225879881216;1741812225881006336;1741812225882070016;1125120;1063680;2188800
344;1741812225899881728;1741812225900925440;1741812225901910016;1043712;984576;2028288
345;1741812225919881984;1741812225921222912;1741812225922654976;1340928;1432064;2772992
346;1741812225939882496;1741812225941037312;1741812225942039040;1154816;1001728;2156544
347;1741812225959882752;1741812225960980480;1741812225961980672;1097728;1000192;2097920
348;1741812225979883008;1741812225980963328;1741812225981938432;1080320;975104;2055424
349;1741812225999883520;1741812226000981504;1741812226002053376;1097984;1071872;2169856
350;1741812226019883776;1741812226021296896;1741812226022306816;1413120;1009920;2423040
351;1741812226039884032;1741812226041098240;1741812226042108160;1214208;1009920;2224128
352;1741812226059885056;1741812226060983040;1741812226061959168;1097984;976128;2074112
353;1741812226079884800;1741812226081036032;1741812226082053888;1151232;1017856;2169088
354;1741812226099885056;1741812226100955392;1741812226101974016;1070336;1018624;2088960
355;1741812226119885056;1741812226121058560;1741812226122042624;1173504;984064;2157568
356;1741812226139885056;1741812226141018880;1741812226142046720;1133824;1027840;2161664
357;1741812226159885312;1741812226160965120;1741812226162019584;1079808;1054464;2134272
358;1741812226179885568;1741812226183462144;1741812226184515584;3576576;1053440;4630016
359;1741812226199885824;1741812226201094912;1741812226202410496;1209088;1315584;2524672
360;1741812226219885824;1741812226221138688;1741812226222158336;1252864;1019648;2272512
