Sending interval between packets: Constant
Destination host IP address: 192.168.1.124
Destination port number: 1234
Number of UDP packets to transmit: 250
Size of each UDP packet: 50 Byte
Value of ToS/DSCP field in IP header: 0
Interval between sending packets: 20 ms

Opening socket
Sockets are open with sender ToS/DSCP set to 0
Starting to send
SeqNr 	 SendTime 	 ServerTime 	 ReceiveTime 	 Client->Server 	 Server->Client 	 RTT (all times in ns)
0;1741855629435831552;1741855629440623360;1741855629441983232;4791808;1359872;6151680
1;1741855629455812608;1741855629456780800;1741855629458037248;968192;1256448;2224640
2;1741855629475811328;1741855629476743168;1741855629478065408;931840;1322240;2254080
3;1741855629495810816;1741855629496751872;1741855629497925120;941056;1173248;2114304
4;1741855629515810304;1741855629516680192;1741855629518123776;869888;1443584;2313472
5;1741855629535810304;1741855629536698624;1741855629538200832;888320;1502208;2390528
6;1741855629555811072;1741855629556683776;1741855629558124032;872704;1440256;2312960
7;1741855629575811072;1741855629580042752;1741855629583339264;4231680;3296512;7528192
8;1741855629595811072;1741855629596732416;1741855629598195968;921344;1463552;2384896
9;1741855629615811072;1741855629616724224;1741855629618156544;913152;1432320;2345472
10;1741855629635811072;1741855629636715520;1741855629638152704;904448;1437184;2341632
11;1741855629655811328;1741855629656692992;1741855629658107392;881664;1414400;2296064
12;1741855629675811584;1741855629676680960;1741855629678115072;869376;1434112;2303488
13;1741855629695811840;1741855629696652288;1741855629697847296;840448;1195008;2035456
14;1741855629715812608;1741855629716726784;1741855629717909504;914176;1182720;2096896
15;1741855629735812608;1741855629736811520;1741855629738004736;998912;1193216;2192128
16;1741855629755813120;1741855629756698624;1741855629757854464;885504;1155840;2041344
17;1741855629775812864;1741855629776825344;1741855629777986816;1012480;1161472;2173952
18;1741855629795812864;1741855629796823296;1741855629798053888;1010432;1230592;2241024
19;1741855629815813888;1741855629817995008;1741855629819155968;2181120;1160960;3342080
20;1741855629835813376;1741855629836764672;1741855629837928448;951296;1163776;2115072
21;1741855629855813632;1741855629856770560;1741855629857933568;956928;1163008;2119936
22;1741855629875813888;1741855629876643072;1741855629877808384;829184;1165312;1994496
23;1741855629895813888;1741855629896670720;1741855629897816064;856832;1145344;2002176
24;1741855629915814400;1741855629916679424;1741855629917837056;865024;1157632;2022656
25;1741855629935815168;1741855629936716800;1741855629937924352;901632;1207552;2109184
26;1741855629955815424;1741855629956718848;1741855629957884416;903424;1165568;2068992
27;1741855629975815680;1741855629977988352;1741855629979174400;2172672;1186048;3358720
28;1741855629995816192;1741855629996672256;1741855629997829120;856064;1156864;2012928
29;1741855630015816192;1741855630016710656;1741855630017876224;894464;1165568;2060032
30;1741855630035816448;1741855630036794368;1741855630037940736;977920;1146368;2124288
31;1741855630055816704;1741855630056673280;1741855630057828864;856576;1155584;2012160
32;1741855630075817216;1741855630076830464;1741855630080398848;1013248;3568384;4581632
33;1741855630095816960;1741855630096679936;1741855630097838592;862976;1158656;2021632
34;1741855630115817728;1741855630116710144;1741855630117855488;892416;1145344;2037760
35;1741855630135817984;1741855630136733184;1741855630137964800;915200;1231616;2146816
36;1741855630155817728;1741855630157133056;1741855630158304768;1315328;1171712;2487040
37;1741855630175817984;1741855630176667136;1741855630177812736;849152;1145600;1994752
38;1741855630195818240;1741855630196804096;1741855630197969408;985856;1165312;2151168
39;1741855630215818240;1741855630216782592;1741855630217958400;964352;1175808;2140160
40;1741855630235818496;1741855630236677632;1741855630237812992;859136;1135360;1994496
41;1741855630255818496;1741855630257503232;1741855630258672640;1684736;1169408;2854144
42;1741855630275819008;1741855630276851456;1741855630277998080;1032448;1146624;2179072
43;1741855630295819264;1741855630296907264;1741855630298117120;1088000;1209856;2297856
44;1741855630315819520;1741855630317089536;1741855630318224896;1270016;1135360;2405376
45;1741855630335820032;1741855630336768256;1741855630337900800;948224;1132544;2080768
46;1741855630355820288;1741855630357331968;1741855630358468096;1511680;1136128;2647808
47;1741855630375820800;1741855630376757760;1741855630377882880;936960;1125120;2062080
48;1741855630395821312;1741855630396766208;1741855630397886976;944896;1120768;2065664
49;1741855630415821056;1741855630416830976;1741855630418000384;1009920;1169408;2179328
50;1741855630435821568;1741855630439416832;1741855630440533504;3595264;1116672;4711936
51;1741855630455821312;1741855630457386752;1741855630458489600;1565440;1102848;2668288
52;1741855630475821568;1741855630476760576;1741855630477843712;939008;1083136;2022144
53;1741855630495821824;1741855630496878080;1741855630497978368;1056256;1100288;2156544
54;1741855630515822336;1741855630524560384;1741855630527296768;8738048;2736384;11474432
55;1741855630535822080;1741855630536730368;1741855630537788672;908288;1058304;1966592
56;1741855630555821824;1741855630556843008;1741855630558196480;1021184;1353472;2374656
57;1741855630575822592;1741855630576907008;1741855630578061056;1084416;1154048;2238464
58;1741855630595822592;1741855630596971008;1741855630598073344;1148416;1102336;2250752
59;1741855630615822592;1741855630616947200;1741855630618020096;1124608;1072896;2197504
60;1741855630635822848;1741855630636825344;1741855630637892608;1002496;1067264;2069760
61;1741855630655823360;1741855630656822272;1741855630657920000;998912;1097728;2096640
62;1741855630675823616;1741855630677029888;1741855630678322688;1206272;1292800;2499072
63;1741855630695823872;1741855630696836096;1741855630697928704;1012224;1092608;2104832
64;1741855630715824128;1741855630716927744;1741855630718011136;1103616;1083392;2187008
65;1741855630735824128;1741855630736860928;1741855630738054656;1036800;1193728;2230528
66;1741855630755824128;1741855630757079808;1741855630758203904;1255680;1124096;2379776
67;1741855630775824640;1741855630776849152;1741855630777983488;1024512;1134336;2158848
68;1741855630795824384;1741855630796948992;1741855630798012160;1124608;1063168;2187776
