Sending interval between packets: Constant
Destination host IP address: 192.168.1.124
Destination port number: 1234
Number of UDP packets to transmit: 250
Size of each UDP packet: 50 Byte
Value of ToS/DSCP field in IP header: 0
Interval between sending packets: 20 ms

Opening socket
Sockets are open with sender ToS/DSCP set to 0
Starting to send
SeqNr 	 SendTime 	 ServerTime 	 ReceiveTime 	 Client->Server 	 Server->Client 	 RTT (all times in ns)
0;1741855362894876416;1741855362903835648;1741855362905408256;8959232;1572608;10531840
1;1741855362914874880;1741855362917086464;1741855362918171392;2211584;1084928;3296512
2;1741855362934863872;1741855362935991040;1741855362937042944;1127168;1051904;2179072
3;1741855362954863104;1741855362956802304;1741855362957981696;1939200;1179392;3118592
4;1741855362974862592;1741855362976766976;1741855362977792256;1904384;1025280;2929664
5;1741855362994862336;1741855362996919040;1741855362997942016;2056704;1022976;3079680
6;1741855363014862848;1741855363017882624;1741855363019301632;3019776;1419008;4438784
7;1741855363034862848;1741855363035926528;1741855363037028352;1063680;1101824;2165504
8;1741855363054863104;1741855363055956224;1741855363057034240;1093120;1078016;2171136
9;1741855363074863360;1741855363075855616;1741855363077568768;992256;1713152;2705408
10;1741855363094863872;1741855363096990720;1741855363098048512;2126848;1057792;3184640
11;1741855363114864384;1741855363115912960;1741855363117003008;1048576;1090048;2138624
12;1741855363134864896;1741855363135930112;1741855363136989952;1065216;1059840;2125056
13;1741855363154865664;1741855363155877120;1741855363156902656;1011456;1025536;2036992
14;1741855363174866688;1741855363175914752;1741855363177018624;1048064;1103872;2151936
15;1741855363194865664;1741855363195996160;1741855363197376768;1130496;1380608;2511104
16;1741855363214865664;1741855363216656128;1741855363217675264;1790464;1019136;2809600
17;1741855363234866176;1741855363236663040;1741855363237707520;1796864;1044480;2841344
18;1741855363254866432;1741855363255878656;1741855363256910336;1012224;1031680;2043904
19;1741855363274866688;1741855363275877888;1741855363276903936;1011200;1026048;2037248
20;1741855363294866944;1741855363298753024;1741855363299766016;3886080;1012992;4899072
21;1741855363314866688;1741855363317513984;1741855363318563840;2647296;1049856;3697152
22;1741855363334866944;1741855363336042752;1741855363337071104;1175808;1028352;2204160
23;1741855363354867456;1741855363355852800;1741855363356875520;985344;1022720;2008064
24;1741855363374867968;1741855363376719360;1741855363377763328;1851392;1043968;2895360
25;1741855363394868224;1741855363396729344;1741855363397758720;1861120;1029376;2890496
26;1741855363414868736;1741855363415909120;1741855363419810816;1040384;3901696;4942080
27;1741855363434868736;1741855363435912448;1741855363436928256;1043712;1015808;2059520
28;1741855363454869248;1741855363456027648;1741855363457050368;1158400;1022720;2181120
29;1741855363474869504;1741855363475835904;1741855363476854272;966400;1018368;1984768
30;1741855363494869504;1741855363496701184;1741855363497717248;1831680;1016064;2847744
31;1741855363514870272;1741855363515859200;1741855363516863744;988928;1004544;1993472
32;1741855363534870272;1741855363536371712;1741855363537405184;1501440;1033472;2534912
33;1741855363554870272;1741855363556042752;1741855363557128704;1172480;1085952;2258432
34;1741855363574870784;1741855363575869440;1741855363576894208;998656;1024768;2023424
35;1741855363594871040;1741855363595924736;1741855363597062656;1053696;1137920;2191616
36;1741855363614871552;1741855363615915520;1741855363617020672;1043968;1105152;2149120
37;1741855363634871808;1741855363635862016;1741855363636864512;990208;1002496;1992704
38;1741855363654873088;1741855363655900160;1741855363656931072;1027072;1030912;2057984
39;1741855363674872576;1741855363675915008;1741855363676926208;1042432;1011200;2053632
40;1741855363694872320;1741855363698738432;1741855363699764224;3866112;1025792;4891904
41;1741855363714872576;1741855363715873792;1741855363716898048;1001216;1024256;2025472
42;1741855363734873088;1741855363735927808;1741855363736938240;1054720;1010432;2065152
43;1741855363754873344;1741855363756965376;1741855363758009856;2092032;1044480;3136512
44;1741855363774873344;1741855363777456896;1741855363778542592;2583552;1085696;3669248
45;1741855363794873600;1741855363796085504;1741855363797202176;1211904;1116672;2328576
46;1741855363814874112;1741855363817517568;1741855363818527232;2643456;1009664;3653120
47;1741855363834875136;1741855363838205184;1741855363839222528;3330048;1017344;4347392
48;1741855363854874624;1741855363856668160;1741855363857682688;1793536;1014528;2808064
49;1741855363874875136;1741855363877489920;1741855363878534912;2614784;1044992;3659776
50;1741855363894875392;1741855363897127168;1741855363898146304;2251776;1019136;3270912
51;1741855363914875648;1741855363916034304;1741855363917071104;1158656;1036800;2195456
52;1741855363934872064;1741855363936019200;1741855363937045504;1147136;1026304;2173440
