Sending interval between packets: Constant
Destination host IP address: 192.168.1.124
Destination port number: 1234
Number of UDP packets to transmit: 100
Size of each UDP packet: 50 Byte
Value of ToS/DSCP field in IP header: 0
Interval between sending packets: 20 ms

Opening socket
Sockets are open with sender ToS/DSCP set to 0
Starting to send
SeqNr 	 SendTime 	 ServerTime 	 ReceiveTime 	 Client->Server 	 Server->Client 	 RTT (all times in ns)
0;1741852377646276352;1741852377655988992;1741852377656997120;9712640;1008128;10720768
1;1741852377666302720;1741852377667497984;1741852377668832256;1195264;1334272;2529536
2;1741852377686262528;1741852377687369984;1741852377688346368;1107456;976384;2083840
3;1741852377706261504;1741852377707376640;1741852377708330496;1115136;953856;2068992
4;1741852377726261248;1741852377727407360;1741852377728435456;1146112;1028096;2174208
5;1741852377746261248;1741852377747431680;1741852377748372992;1170432;941312;2111744
6;1741852377766257664;1741852377767414272;1741852377768406016;1156608;991744;2148352
7;1741852377786257408;1741852377787443968;1741852377788409600;1186560;965632;2152192
8;1741852377806257920;1741852377807417344;1741852377808371968;1159424;954624;2114048
9;1741852377826258432;1741852377828042496;1741852377829002752;1784064;960256;2744320
10;1741852377846258944;1741852377847424512;1741852377848372480;1165568;947968;2113536
11;1741852377866259456;1741852377867539968;1741852377868498688;1280512;958720;2239232
12;1741852377886261248;1741852377887398912;1741852377888369920;1137664;971008;2108672
13;1741852377906262272;1741852377907344640;1741852377908293376;1082368;948736;2031104
14;1741852377926260480;1741852377927435008;1741852377930551296;1174528;3116288;4290816
15;1741852377946261504;1741852377947388672;1741852377948341248;1127168;952576;2079744
16;1741852377966261504;1741852377967326720;1741852377968243712;1065216;916992;1982208
17;1741852377986261248;1741852377987578112;1741852377988530688;1316864;952576;2269440
18;1741852378006260992;1741852378007389440;1741852378008333824;1128448;944384;2072832
19;1741852378026260992;1741852378027387904;1741852378028310784;1126912;922880;2049792
20;1741852378046261504;1741852378047676928;1741852378048685824;1415424;1008896;2424320
21;1741852378066262016;1741852378067411968;1741852378068393216;1149952;981248;2131200
22;1741852378086262528;1741852378087393536;1741852378089133312;1131008;1739776;2870784
23;1741852378106263040;1741852378107437824;1741852378108403200;1174784;965376;2140160
24;1741852378126262528;1741852378127420160;1741852378128470528;1157632;1050368;2208000
25;1741852378146262784;1741852378147390208;1741852378148341760;1127424;951552;2078976
26;1741852378166263296;1741852378167680512;1741852378168711936;1417216;1031424;2448640
27;1741852378186263296;1741852378187453184;1741852378188457216;1189888;1004032;2193920
28;1741852378206263296;1741852378207406336;1741852378208390144;1143040;983808;2126848
29;1741852378226263296;1741852378227458816;1741852378228515584;1195520;1056768;2252288
30;1741852378246263552;1741852378247460864;1741852378248414464;1197312;953600;2150912
31;1741852378266263552;1741852378267401216;1741852378268361216;1137664;960000;2097664
32;1741852378286263808;1741852378290546176;1741852378291511040;4282368;964864;5247232
33;1741852378306264064;1741852378307454720;1741852378308419072;1190656;964352;2155008
34;1741852378326266368;1741852378327581952;1741852378328721152;1315584;1139200;2454784
35;1741852378346264832;1741852378347399680;1741852378348377856;1134848;978176;2113024
36;1741852378366264832;1741852378367325440;1741852378368274432;1060608;948992;2009600
37;1741852378386265088;1741852378387395840;1741852378388363520;1130752;967680;2098432
38;1741852378406265088;1741852378407459584;1741852378408458496;1194496;998912;2193408
39;1741852378426266880;1741852378427377408;1741852378428358656;1110528;981248;2091776
40;1741852378446266112;1741852378447386880;1741852378448341248;1120768;954368;2075136
41;1741852378466266624;1741852378467338240;1741852378468299520;1071616;961280;2032896
42;1741852378486266624;1741852378487390976;1741852378488359936;1124352;968960;2093312
43;1741852378506266880;1741852378507360512;1741852378508349440;1093632;988928;2082560
44;1741852378526267136;1741852378527476224;1741852378528582144;1209088;1105920;2315008
45;1741852378546267648;1741852378547357184;1741852378548345344;1089536;988160;2077696
46;1741852378566268160;1741852378567303168;1741852378568279296;1035008;976128;2011136
47;1741852378586268160;1741852378587418880;1741852378588373504;1150720;954624;2105344
48;1741852378606268672;1741852378607291904;1741852378608244736;1023232;952832;1976064
49;1741852378626269184;1741852378627282944;1741852378628260096;1013760;977152;1990912
50;1741852378646269184;1741852378648917248;1741852378653940736;2648064;5023488;7671552
51;1741852378666269952;1741852378667575296;1741852378668567552;1305344;992256;2297600
52;1741852378686270208;1741852378687341824;1741852378688343552;1071616;1001728;2073344
53;1741852378706270720;1741852378707342080;1741852378708340480;1071360;998400;2069760
54;1741852378726270976;1741852378727367936;1741852378728366080;1096960;998144;2095104
55;1741852378746270976;1741852378748911872;1741852378750554624;2640896;1642752;4283648
56;1741852378766270976;1741852378767311360;1741852378768350464;1040384;1039104;2079488
57;1741852378786271488;1741852378787470336;1741852378788637696;1198848;1167360;2366208
58;1741852378806271488;1741852378807561216;1741852378809235968;1289728;1674752;2964480
59;1741852378826272000;1741852378827382272;1741852378828374528;1110272;992256;2102528
60;1741852378846271744;1741852378847558400;1741852378848551168;1286656;992768;2279424
61;1741852378866272256;1741852378867338496;1741852378868334080;1066240;995584;2061824
62;1741852378886272512;1741852378887334144;1741852378888354816;1061632;1020672;2082304
63;1741852378906273024;1741852378907610112;1741852378908644864;1337088;1034752;2371840
64;1741852378926273024;1741852378927329024;1741852378928339712;1056000;1010688;2066688
65;1741852378946273024;1741852378947516928;1741852378948547072;1243904;1030144;2274048
66;1741852378966273536;1741852378967363072;1741852378968364288;1089536;1001216;2090752
67;1741852378986274048;1741852378987317248;1741852378988350976;1043200;1033728;2076928
68;1741852379006274816;1741852379007335936;1741852379008345856;1061120;1009920;2071040
